Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2021-12-13,3259.97705078125,3307.2559065103674,3252.797224738199,3296.4183666747244,1883864
2021-12-14,3272.756103515625,3282.8710955303427,3230.2186759523897,3255.7772487996936,1747007
2021-12-15,3224.484375,3272.03399417156,3213.4660327979486,3269.3246091363644,1603233
2021-12-16,3234.644775390625,3258.8936407095516,3224.1683977228995,3235.0059385555815,2072320
2021-12-17,3237.128173828125,3297.6377729848323,3227.509724653054,3253.519865105046,4333992
2021-12-20,3212.3369140625,3256.680601125865,3170.115666668536,3241.3274202553325,2312310
2021-12-21,3258.75830078125,3288.4711374097915,3220.917087935258,3235.5929246647715,2340989
2021-12-22,3279.033203125,3284.497173651186,3256.9065589119414,3272.9370868622186,1224328
2021-12-23,3307.88818359375,3314.9326288647185,3278.3559304669466,3294.612240865956,1792861
2021-12-24,3315.293701171875,3346.0904654467413,3291.7221840333623,3328.0278988316445,2209923
2021-12-27,3338.052490234375,3341.5746022947274,3299.217974586085,3315.383882438904,1534135
2021-12-28,3347.490478515625,3364.153152717598,3336.02079240174,3350.606227270413,1456218
2021-12-29,3336.7880859375,3359.592075512675,3328.0277855254944,3334.5754657005446,1456923
2021-12-30,3372.0556640625,3377.7002165634417,3323.5125125544027,3324.731824090739,1966475
2021-12-31,3376.2099609375,3395.7626015508336,3369.8428619615283,3380.2288380035056,1207141
2022-01-03,3447.918212890625,3458.9815350327012,3382.2156262917665,3386.7312679824095,2346158
2022-01-04,3508.427978515625,3512.4016551963764,3442.454406177501,3459.975229065224,2488606
2022-01-05,3486.9326171875,3495.105971114647,3443.085701022878,3490.5903303250934,1733031
2022-01-06,3438.6162109375,3463.497442661466,3406.6003529906257,3442.725489289572,1810293
2022-01-07,3480.205322265625,3490.500897926719,3428.636601942498,3449.950520579911,2460591
2022-01-10,3504.002197265625,3592.6441460052583,3486.9781417109857,3592.6441460052583,3937092
2022-01-11,3536.559814453125,3544.778369697459,3482.462520650548,3482.462520650548,1906106
2022-01-12,3485.98486328125,3548.391117478329,3464.8969496112923,3544.7786042510666,3203744
2022-01-13,3520.303466796875,3542.972073741632,3483.3656100997896,3538.456432556644,6684507
2022-01-14,3583.748046875,3591.740819570282,3486.1200216143416,3502.195747529937,3348123
2022-01-17,3629.80810546875,3651.347804134479,3578.465392681304,3605.9204054611096,3442604
2022-01-18,3604.023681640625,3650.1734029085724,3594.4504339971777,3643.1741589730254,2389041
2022-01-19,3541.6435546875,3629.7176748549336,3537.8890746560864,3629.7176748549336,3102539
2022-01-20,3461.938720703125,3546.4843297456114,3447.8703522093174,3537.437175843199,6176776
2022-01-21,3468.22607421875,3484.556229425904,3411.771928311016,3444.2511189645966,3112358
2022-01-24,3411.998046875,3482.8370763330377,3383.7256944802684,3474.106662264646,3258414
2022-01-25,3410.68603515625,3446.4222886055563,3367.531160609474,3410.324237396472,3330501
2022-01-27,3301.532470703125,3377.6641785867687,3279.6836834859705,3375.492950111217,5718297
2022-01-28,3338.44482421875,3374.4072583339293,3298.592070036313,3298.592070036313,3143862
2022-01-31,3380.2421875,3399.9197432251585,3366.8070783434523,3391.777306373369,2739393
2022-02-01,3438.505615234375,3445.1553600708967,3380.3776656848595,3410.776183683635,2105169
2022-02-02,3488.763427734375,3495.820251921574,3438.506443860516,3463.1599381319606,1984212
2022-02-03,3460.174560546875,3512.5574931496235,3452.4391998055935,3484.0589584337927,1960538
2022-02-04,3451.3984375,3460.264691944064,3409.8720920424707,3451.7604561600688,2307366
2022-02-07,3418.91943359375,3466.6884500089855,3398.24659873361,3429.776018193677,1919149
2022-02-08,3386.75634765625,3437.646581809381,3366.44553393424,3430.2732406787395,2946443
2022-02-09,3402.22705078125,3417.9690081189287,3389.1539593129573,3392.6822605127904,1638721
2022-02-10,3411.093017578125,3428.689683913132,3399.919696589225,3428.689683913132,2112459
2022-02-11,3342.8779296875,3394.9443421213036,3338.3996328921016,3394.9443421213036,3851488
2022-02-14,3377.98046875,3431.8110245961666,3356.4934821727484,3369.159495313023,5951745
2022-02-15,3454.021728515625,3469.582785752056,3390.8725634937955,3425.2517410318865,3931683
2022-02-16,3449.77001953125,3486.8633470543637,3443.346452511509,3477.7256341182974,3256906
2022-02-17,3423.623291015625,3469.5828683627046,3418.91881604763,3460.5357161635843,3134372
2022-02-18,3432.39892578125,3452.3479402147423,3399.5579405621957,3409.8716055417394,3688883
2022-02-21,3364.998046875,3463.069319332428,3352.467872316406,3446.9653425852175,7465922
2022-02-22,3244.6708984375,3318.40519617988,3229.833655709156,3302.2108804869526,5408531
2022-02-23,3224.224365234375,3277.6929058584537,3216.8508031615556,3266.92688235687,2426203
2022-02-24,3077.5244140625,3151.8921812276703,3067.979845273395,3142.980648033992,5039136
2022-02-25,3185.275390625,3193.6440045178583,3132.1233834676564,3137.551673560321,2549723
2022-02-28,3215.5390625,3224.1791377567374,3126.6055046825018,3157.456384642866,3288942
2022-03-02,3208.256103515625,3231.597802655057,3171.9318722233274,3214.0011340768315,2761341
2022-03-03,3206.673095703125,3237.6145383162643,3193.735842506923,3223.3652711204472,1928039
2022-03-04,3188.533447265625,3221.872073453627,3154.78752249152,3167.860614365542,2370257
2022-03-07,3152.842529296875,3209.9301579428547,3104.576096455376,3121.2680509872744,3054130
2022-03-08,3256.9296875,3265.117404857584,3130.3148298163596,3130.3148298163596,3300992
2022-03-09,3286.468994140625,3305.829813839922,3254.306320002836,3261.498762696475,2719654
2022-03-10,3275.929443359375,3332.971798030545,3270.5464304778557,3332.971798030545,2005441
2022-03-11,3256.20556640625,3293.0276511002166,3250.5060374487725,3259.9149870120427,1623423
2022-03-14,3295.877685546875,3300.7180005292334,3238.880624281585,3238.880624281585,1765688
2022-03-15,3251.456298828125,3310.3533544864363,3243.766218611362,3310.3533544864363,3651133
2022-03-16,3307.54833984375,3318.495482540195,3271.676469121042,3293.6158135734954,3090475
2022-03-17,3322.79296875,3356.4936121605065,3311.529307946736,3344.370516036417,3600452
2022-03-21,3281.130859375,3360.0672674966495,3270.5457347823753,3343.8276724082048,2413831
2022-03-22,3348.305908203125,3357.3983407712244,3279.592828158364,3293.1635571024676,2907611
2022-03-23,3358.665283203125,3374.4074633176174,3338.3997470733575,3354.6846238883495,1596195
2022-03-24,3392.546875,3400.101115493199,3342.9231507040713,3347.446727362669,1879046
2022-03-25,3354.1865234375,3419.3713016476336,3322.1144118666784,3401.6387943225186,1690133
2022-03-28,3354.4130859375,3359.2081215065327,3312.343821824908,3342.9232450758523,1760990
2022-03-29,3352.28662109375,3367.350041121125,3339.3038693654144,3342.696551432637,2689063
2022-03-30,3375.990478515625,3381.825848122949,3353.055856924842,3381.825848122949,1583455
2022-03-31,3383.589599609375,3396.888868997816,3365.721474242792,3383.634879545344,2168110
2022-04-01,3400.59814453125,3404.4431840029515,3372.823432993564,3390.8724564557697,1387014
2022-04-04,3411.093017578125,3419.8234308428077,3381.0112373994148,3403.538557362604,1472994
2022-04-05,3451.3076171875,3470.125737675999,3412.585762137225,3412.585762137225,2314947
2022-04-06,3397.5224609375,3446.3318039032392,3375.6281754527436,3446.3318039032392,2051729
2022-04-07,3333.1064453125,3388.610811676233,3328.4472503422403,3388.610811676233,2494829
2022-04-08,3334.463623046875,3351.969951224204,3295.425248943094,3338.3992226767377,2296773
2022-04-11,3344.18896484375,3358.619348070777,3307.7291212981845,3338.3988762820454,2291660
2022-04-12,3339.394775390625,3382.730550470257,3300.718195815176,3332.0664930146986,4483476
2022-04-13,3313.022216796875,3356.358213084802,3307.2321271088963,3353.779686075667,1621672
2022-04-18,3191.880859375,3266.0222340584764,3186.859645282821,3266.0222340584764,3820792
2022-04-19,3141.080810546875,3223.9980963279377,3111.4513858978617,3211.739160427376,3170014
2022-04-20,3217.891357421875,3229.0644586217722,3148.4091796269704,3166.50348525701,2640370
2022-04-21,3282.89501953125,3296.7824874604303,3227.4812085112303,3238.880709415022,2280996
2022-04-22,3268.32958984375,3272.3555291087623,3231.1909793231807,3239.87633532136,1581465
2022-04-25,3210.111083984375,3242.49993893388,3196.4500142013603,3218.9773389304532,1960694
2022-04-26,3208.391357421875,3246.02737486311,3182.92349360689,3234.492256784016,1943469
2022-04-27,3221.871826171875,3228.4310115756766,3172.2030484997003,3208.120198880142,1727648
2022-04-28,3242.771240234375,3260.955886057958,3200.9281557219956,3246.1186428198116,1703660
2022-04-29,3208.75390625,3278.0099108690865,3199.8425925275606,3254.261132794067,2051115
2022-05-02,3204.863037109375,3209.884250646458,3159.944015766727,3184.5069451031477,1324161
2022-05-04,3148.18310546875,3207.6228572639707,3135.1100133919786,3201.3351300240456,2305825
2022-05-05,3178.626220703125,3196.3587265579063,3153.2491366411,3177.4502676729207,1612262
2022-05-06,3105.525390625,3143.4328680157014,3098.1971093739444,3129.4097828367567,2010812
2022-05-09,3116.834716796875,3126.696025052565,3027.9464400429933,3074.2225385210113,2481830
2022-05-10,3111.089599609375,3134.6574763025037,3095.9356190078606,3106.7922021253635,1622685
2022-05-11,3086.88818359375,3119.8650076163262,3059.8823472120976,3107.696632662524,1841769
2022-05-12,3083.857421875,3120.996025537377,3030.8865228657683,3056.1279889527377,2807195
2022-05-13,3089.51220703125,3112.1300896587236,3059.88278078926,3107.6970730148428,2187823
2022-05-16,3055.042724609375,3103.173535266528,3045.8146725576044,3089.6028055204642,1195813
2022-05-17,3122.715087890625,3136.6476136874358,3031.157732502204,3048.8902388597226,1754076
2022-05-18,3120.18212890625,3161.9799310292833,3114.9800160011227,3134.838472393839,1866781
2022-05-19,2951.13623046875,3080.5558071594774,2922.230618832632,3073.318084264536,4642963
2022-05-20,2979.2275390625,2998.1360008378465,2958.4643667116375,2994.607699452437,3065125
2022-05-23,3005.23779296875,3020.7535706971044,2955.704634493537,2989.902914109506,2293690
2022-05-24,2974.703857421875,3008.0427040290588,2963.4854762376876,2999.266789061346,1711510
2022-05-25,2885.125732421875,2999.159264010411,2872.738856174577,2999.159264010411,3548046
2022-05-26,2939.136474609375,2952.388796419498,2896.8750055874266,2906.39291975154,2813186
2022-05-27,2970.422607421875,2986.452718723321,2941.1855380473976,2963.0449626666505,3103153
2022-05-30,3074.2099609375,3084.547738368048,2993.239080169697,3002.9391130170916,2094624
2022-05-31,3064.2822265625,3081.6329707564705,3028.441781495399,3054.9917911748944,4840965
2022-06-01,3055.947509765625,3085.822101144744,3042.1488369549616,3085.822101144744,1493835
2022-06-02,3117.701171875,3125.898458041192,3047.842122020688,3055.7661208415498,2657939
2022-06-03,3133.3212890625,3167.1579962338874,3125.1695883113784,3150.854372366038,1913622
2022-06-06,3124.942138671875,3145.0255347351854,3075.9405379378895,3113.147198877748,1084210
2022-06-07,3062.77880859375,3113.9208912204936,3056.676429920125,3097.708438984392,2308256
2022-06-08,3100.531982421875,3109.4579597414922,3048.0239051843746,3078.672555042695,2185707
2022-06-09,3121.435302734375,3130.4522277697824,3054.0354002452964,3083.090134128808,1279197
2022-06-10,3060.228271484375,3090.37615016549,3053.03296650596,3080.3572472324454,1527582
2022-06-13,2932.4423828125,2999.2957117969904,2907.7137712348363,2996.5632832712113,3030921
2022-06-14,2924.19970703125,2950.0210249001393,2891.547095027362,2905.4825259100226,2611493
2022-06-15,2920.328857421875,2945.558238803686,2915.5015220811993,2931.4406900400936,1404536
2022-06-16,2861.763427734375,2955.440273059507,2853.61172724307,2951.0227580710934,2032028
2022-06-17,2813.3994140625,2840.5871669553926,2754.1514331700696,2816.2230124973385,5240434
2022-06-20,2834.802734375,2858.802648020652,2795.27370028686,2818.0439324495096,1502769
2022-06-21,2925.474365234375,2948.973293491628,2846.6437629505244,2850.833575362148,2964461
2022-06-22,2935.493408203125,2960.6318391322884,2899.1066134654548,2914.4992049362954,3336315
2022-06-23,3013.6865234375,3022.0659263792954,2935.4934387770754,2935.4934387770754,3692578
2022-06-24,2999.386962890625,3046.6578887200376,2985.178245225687,3041.1930315205395,2132118
2022-06-27,3019.059814453125,3062.960782198385,3011.591221992823,3051.2114301152146,2037686
2022-06-28,3022.20263671875,3032.9958188943947,2980.715439370809,3012.047199124253,1400046
2022-06-29,2997.018310546875,3035.7277097865776,2979.2575273663056,2979.2575273663056,2133994
2022-06-30,2975.7060546875,3015.5993362236927,2964.6851698716832,2980.1689326636397,2719603
2022-07-01,3019.4248046875,3035.7282065595623,2961.9982185331355,2969.2391099262445,1502879
2022-07-04,2946.5146484375,3022.020675523041,2937.406552414365,3016.601402862401,2622535
2022-07-05,2929.4365234375,2980.1685661074703,2920.9203660031503,2964.6848052199925,2170627
2022-07-06,2969.922607421875,2976.98138230726,2916.640242158,2931.440899175743,2182144
2022-07-07,2994.604736328125,3023.3405946371045,2973.838237801356,2979.2575091887347,1989921
2022-07-08,2974.202392578125,3010.2249473898983,2960.1304323803843,3005.6709005708517,2136916
2022-07-11,2836.078125,2937.360077621946,2828.973767781012,2920.1912328731883,6974600
2022-07-12,2809.57373046875,2856.4804148819853,2805.5206730848,2837.080130059318,3734815
2022-07-13,2767.72265625,2832.617839880708,2764.3071202694364,2827.1529823118058,3863530
2022-07-14,2738.49951171875,2791.694208361557,2709.5049774971344,2790.7809946852853,4764908
2022-07-15,2734.7099609375,2766.0330139256203,2696.7201800897806,2756.5813854675916,4574806
2022-07-18,2797.630615234375,2809.9132968638332,2752.7005386336,2760.6454544976386,3202795
2022-07-19,2807.447509765625,2811.739570012352,2767.0835046101424,2767.0835046101424,1865074
2022-07-20,2890.138916015625,2896.668305136759,2829.1818982996156,2838.0857323480213,3402251
2022-07-21,2901.5537109375,2907.6721976674594,2871.189357742637,2892.1475659588077,2420640
2022-07-22,2895.800537109375,2919.5440924436048,2870.687161275093,2908.585528443191,2075886
2022-07-25,2891.91943359375,2909.9096985767114,2875.8013012533625,2890.321309646868,1797504
2022-07-26,2845.482421875,2893.882747009301,2827.766165629506,2890.04729413634,2639367
2022-07-27,2912.10107421875,2916.895445284008,2840.094097705246,2844.660165386444,1389808
2022-07-28,2977.532958984375,2980.729206601748,2923.790249151241,2936.8949535634874,2106333
2022-07-29,3015.33984375,3029.4034667147544,2990.774487522054,3004.4726912816973,2430257
2022-08-01,3012.50927734375,3038.261858060515,2987.1218929113147,3038.261858060515,1306913
2022-08-02,3006.11669921875,3025.3853732158145,2987.7153106350333,3004.4728700792607,1269114
2022-08-03,3049.67724609375,3058.35277651384,2992.6470933437777,2995.3410292521335,2895824
2022-08-04,3063.7861328125,3093.876478405279,3020.317296243377,3059.265769773048,2150567
2022-08-05,3073.009765625,3083.922624606905,3063.831923469401,3069.4938037449124,1106933
2022-08-08,3081.593994140625,3085.6577506057956,3046.4809711825865,3072.964169073562,1068836
2022-08-10,3063.146484375,3091.2278004350824,3045.567123914623,3091.2278004350824,1878359
2022-08-11,3125.473876953125,3131.1357572821476,3082.141931635259,3104.9265687773923,1449248
2022-08-12,3106.34228515625,3122.277820550704,3087.8040013855125,3122.277820550704,1472354
2022-08-16,3098.259765625,3118.4875808290926,3093.5110994503,3114.9716192546052,839942
2022-08-17,3105.93115234375,3121.318669160051,3078.534741801607,3091.3197333879402,1622326
2022-08-18,3087.803955078125,3097.6210027726434,3070.2245906018948,3095.7945752945934,1430659
2022-08-19,3091.9130859375,3124.5604736129826,3078.671488139052,3093.05460298909,1398410
2022-08-22,3063.4208984375,3090.406406422856,3056.891287059433,3072.9639365026965,1536532
2022-08-23,2999.541259765625,3051.868216846126,2986.2082530024036,3031.8232243866605,1849256
2022-08-24,2972.830078125,3020.910686539601,2968.126894161308,3006.2992684668584,1691923
2022-08-25,2938.90478515625,2993.6519112025203,2935.7542419453202,2991.6885905942513,1946930
2022-08-26,2942.55712890625,2974.337010141815,2937.625864125112,2953.6071038173077,1457962
2022-08-29,2860.6875,2869.956529483455,2813.611291157886,2853.792692264977,2539173
2022-08-30,2932.4658203125,2946.48373853007,2869.408598350499,2881.1889648418937,3431525
2022-09-01,2859.9111328125,2913.151533006227,2850.1397913832084,2913.151533006227,3546935
2022-09-02,2858.72412109375,2888.494977350856,2849.5007963539897,2888.494977350856,2052900
2022-09-05,2861.463623046875,2874.750926529617,2842.1492431165107,2852.559789768576,2147912
2022-09-06,2855.664794921875,2868.2671879093004,2836.761316917013,2863.381405690345,1936453
2022-09-07,2876.257568359375,2887.4899169829637,2832.7885129576066,2832.7885129576066,1291534
2022-09-08,2894.567626953125,2907.2157254943163,2885.8466147455233,2894.8873409194225,1346113
2022-09-09,2938.4013671875,2952.875890531154,2893.5170122616237,2917.7171703253553,1561185
2022-09-12,2961.506103515625,2986.025978717597,2945.1139634105625,2958.7207573473165,1785928
2022-09-13,2949.086181640625,2980.2266290241046,2945.1136136319274,2980.2266290241046,1972678
2022-09-14,2849.591552734375,2868.7690378261013,2843.564476905638,2862.924560122017,5090269
2022-09-15,2834.935302734375,2865.4365539732944,2830.962733588467,2858.3591471393233,2138023
2022-09-16,2747.586181640625,2825.8030735724055,2739.641266558122,2809.0455119775943,5322221
2022-09-19,2765.94140625,2777.9957812229845,2728.4996485149104,2772.5164996032154,2072220
2022-09-20,2776.44384765625,2812.652684170563,2767.03770130881,2785.3019765649738,1544295
2022-09-21,2740.736572265625,2777.4477138665134,2737.951226235223,2765.2107409837295,2253818
2022-09-22,2746.3984375,2766.991448365913,2720.737269615693,2730.5086103532058,2017983
2022-09-23,2723.2490234375,2760.18847389045,2720.4636769957488,2743.2940200386806,2652374
2022-09-26,2734.52734375,2763.248096439377,2672.1550188829815,2702.9759849734914,2925489
2022-09-27,2755.576416015625,2762.4712234945255,2717.723755742052,2748.225001722924,2227447
2022-09-28,2772.19677734375,2785.2557764221942,2721.37652965388,2721.37652965388,2739767
2022-09-29,2737.175048828125,2790.6437473732276,2730.5085452475496,2788.9542131056915,2493902
2022-09-30,2743.796142578125,2757.6312403251004,2694.071703457123,2731.285160045629,2817353
2022-10-03,2725.897216796875,2758.5446069021023,2715.8975712712413,2735.0750591652213,1763331
2022-10-04,2822.880615234375,2829.13621864967,2760.6451868876543,2766.9919779070856,2145875
2022-10-06,2832.743408203125,2852.8798164146215,2824.0678773913646,2841.008037409055,1790816
2022-10-07,2798.90869140625,2835.528651415544,2792.699016361021,2828.5881378381355,1939879
2022-10-10,2847.902587890625,2855.619198954467,2744.2071291519583,2748.773197586487,3064063
2022-10-11,2803.155029296875,2872.0569552219436,2788.3610126236035,2830.9623406003257,4730645
2022-10-12,2831.646728515625,2840.002542766344,2796.3054110506396,2817.1722055211967,1665247
2022-10-13,2833.975830078125,2840.094316652109,2787.4476414102974,2831.6470907906837,2054781
2022-10-14,2830.185791015625,2876.622790965075,2804.47891779484,2872.0567230429083,2245977
2022-10-17,2849.046875,2864.2911434153666,2812.1490753129697,2813.2477230630725,1517005
2022-10-18,2879.215087890625,2888.966117534846,2864.428608029881,2884.0676909336617,1793722
2022-10-19,2858.294677734375,2892.3082801899227,2849.2761531975434,2892.3082801899227,1194289
2022-10-20,2890.751708984375,2893.223722522388,2842.8669805164604,2842.8669805164604,1587601
2022-10-21,2872.531494140625,2893.589767367407,2863.009581745558,2891.2094010334226,1021913
2022-10-24,2894.77978515625,2909.703735111472,2888.6454639007843,2902.4707661509224,260949
2022-10-25,2895.146484375,2915.4264280577722,2885.120736143405,2911.993013876971,2069643
2022-10-27,2890.8427734375,2906.041441275649,2869.738902096862,2893.8642222884023,2438421
2022-10-28,2896.19921875,2910.161769318541,2879.489936922074,2884.0678223543823,1355739
2022-10-31,2923.574951171875,2928.9311666621556,2909.5209766905955,2928.9311666621556,1919414
2022-11-01,2984.50634765625,2987.161655114422,2933.0051406217462,2943.1223113317665,2991060
2022-11-02,2968.026611328125,2993.937491202555,2950.035608476314,2993.937491202555,1405955
2022-11-03,2936.02685546875,2955.528692338531,2925.268824580231,2955.528692338531,1422652
2022-11-04,2945.777587890625,2948.2040012539787,2898.854262857446,2945.4114464729214,1464013
2022-11-07,2960.70166015625,2969.033501281052,2925.3605177771983,2956.3984924389792,1474498
2022-11-09,2944.541748046875,2975.4424748663455,2931.3573038194963,2975.4424748663455,1162267
2022-11-10,2935.01953125,2952.7360368831214,2902.379298269611,2902.379298269611,1573092
2022-11-11,3036.0078125,3059.4924990197137,2980.249257027602,2993.5709484176764,3265394
2022-11-14,3053.90771484375,3066.268006899031,3029.644919327827,3043.3785771670287,1342074
2022-11-15,3051.252197265625,3057.9815545338142,3014.0796792458495,3040.631413965816,1400708
2022-11-16,3072.08203125,3083.5723462258043,3041.0438302157363,3057.0206075656624,1748235
2022-11-17,3066.267578125,3076.338925798746,3037.655794960949,3058.0273845737534,1417986
2022-11-18,3061.185791015625,3078.8564713312844,3040.6311326417945,3067.1828649051527,1164540
2022-11-21,3006.29736328125,3052.2592883139455,2996.6838038737724,3042.0048696518816,1304194
2022-11-22,3035.09228515625,3038.754593583058,2980.432376592047,3003.0929099829245,1149739
2022-11-23,3029.004150390625,3048.8721312849716,3013.16461983749,3048.8721312849716,1150011
2022-11-24,3094.787841796875,3106.507273370078,3029.003761350957,3036.28255458215,1296591
2022-11-25,3103.48583984375,3116.029424986876,3065.3521428901718,3097.3973415165624,1588981
2022-11-28,3108.61328125,3128.5270840236362,3081.420684927088,3081.832649933731,2195437
2022-11-29,3110.5361328125,3139.5140603178634,3097.3975112438993,3097.3975112438993,1576028
2022-11-30,3104.53857421875,3126.603846070488,3090.07241273618,3097.3970288256287,3410702
2022-12-01,3182.2255859375,3186.2084358941975,3131.273807689125,3135.8516933728815,2180856
2022-12-02,3148.80712890625,3176.0455496628215,3124.8648753673483,3166.1574950689755,2411749
2022-12-05,3136.675537109375,3148.8069338376527,3119.371219112565,3143.1762240133357,1475065
2022-12-06,3099.54931640625,3120.2412266945635,3083.6639628154226,3113.008256336136,1166999
2022-12-07,3095.199951171875,3107.1938767444476,3070.8455115491956,3083.9383084361316,1167505
2022-12-08,3067.68701171875,3095.2001493075454,3057.5240161172374,3076.3391709310786,1285619
2022-12-09,3014.76611328125,3089.248390322077,2999.7507401593734,3089.248390322077,1797896
2022-12-12,3008.998291015625,3017.7420969551304,2962.8991185248406,2980.661224707957,1527610
2022-12-13,3050.794921875,3054.7775486351334,2991.9232623533853,3000.529598746642,1378016
2022-12-14,3081.2373046875,3091.903687873763,3058.851267063588,3066.084459852981,1213311
2022-12-15,3026.073974609375,3080.688059428898,3020.443041304329,3075.240420368231,1415694
2022-12-16,2966.6982421875,3014.0793498283315,2952.918764244985,2998.514541521198,2703680
2022-12-19,2931.723388671875,2971.505164766804,2924.8107375897566,2954.5669902025807,2120965
2022-12-20,2970.08642578125,2974.710135055349,2896.5655365554994,2928.839630818565,1529971
2022-12-21,2992.609375,3005.8852420631515,2966.469605835264,2974.709799184806,1432566
2022-12-22,2984.50634765625,3015.9106839405317,2971.1390573703543,3015.9106839405317,1384101
2022-12-23,2955.8037109375,2991.0534327547557,2945.4118204185,2945.4118204185,1360281
2022-12-26,2978.280517578125,2995.7681287685164,2952.7818306731797,2955.80327966544,870157
2022-12-27,2984.32373046875,2997.4165284637297,2958.6875701824715,2993.204784147724,835883
2022-12-28,2982.1259765625,2990.3661696742734,2953.6514420644444,2975.442219665931,910795
2022-12-29,2992.792724609375,2995.3105617008246,2955.482956799713,2958.3213352964485,1037927
2022-12-30,2981.759765625,3020.488719956298,2972.146206498131,3008.6320417390707,1163131
2023-01-02,2986.109130859375,2991.0533817190812,2962.075230030422,2985.6971658367956,709547
2023-01-03,3031.7958984375,3039.7155498407838,2971.321994675273,2977.4563156874183,1245178
2023-01-04,3034.8173828125,3046.4453901843303,3008.7692604163694,3027.538589962656,1231668
2023-01-05,3031.5673828125,3055.555457791012,3004.8781766031225,3049.0547710601254,1826057
2023-01-06,2940.42138671875,3022.823317493969,2929.846427563355,3021.4041284247096,2488376
2023-01-09,3039.669677734375,3046.1245399957274,2949.2106295563985,2956.3979980902327,2885060
2023-01-10,3008.952880859375,3019.5736660036696,2957.4060622919023,3007.6711621655713,3864655
2023-01-11,3047.681640625,3066.7256902141685,2994.9901304848922,3012.3404964497886,2720512
2023-01-12,3052.8544921875,3067.18318391846,3035.641598568852,3047.9560654521056,2250391
2023-01-13,3089.66064453125,3093.7349177845394,3025.982214642765,3060.6824961643642,1742837
2023-01-16,3121.96630859375,3139.7108259950064,3088.2563206021546,3106.0008380034105,1843607
2023-01-17,3163.4951171875,3166.6789755559485,3109.7465036306744,3118.1740009304863,1688475
2023-01-18,3174.357177734375,3192.1016949969585,3157.7362810072996,3164.9932922543326,2421189
2023-01-19,3158.5322265625,3171.5479356217456,3147.2018339606398,3164.9932159437553,1585044
2023-01-20,3149.16845703125,3178.7113332057097,3142.1455428324743,3150.947503850745,1529349
2023-01-23,3197.673095703125,3201.5123801155755,3142.1454388310963,3172.48433572143,1067916
2023-01-24,3217.71240234375,3232.3667934479627,3199.9210177801756,3207.131164749627,1387863
2023-01-25,3211.57861328125,3216.494653144134,3188.4029967847964,3207.4117299767117,874110
2023-01-27,3194.068115234375,3226.794848372001,3167.14694521386,3208.067077922947,1785879
2023-01-30,3215.230224609375,3238.452704719985,3170.1900757237363,3202.4486132550446,1953798
2023-01-31,3145.048095703125,3229.604025300142,3137.837949776972,3229.604025300142,2820375
2023-02-01,3191.5400390625,3201.5124857796245,3141.58361795573,3149.074726433717,2205161
2023-02-02,3240.278564453125,3248.3315967251683,3202.5422920667716,3209.003281054238,1813847
2023-02-03,3260.78564453125,3281.1052287934076,3233.255686095983,3281.1052287934076,1804469
2023-02-06,3239.857666015625,3252.2179497187885,3218.227226687713,3252.2179497187885,1138714
2023-02-07,3251.65625,3270.8053509791675,3241.2153800357014,3248.2382944738188,1455647
2023-02-08,3296.18115234375,3314.7214612044213,3256.8059713667417,3256.8059713667417,1986946
2023-02-09,3315.61083984375,3321.9314613192987,3282.322187683771,3291.405109119138,1655427
2023-02-10,3312.521240234375,3317.015950832913,3284.9912806998786,3296.087576057787,1187821
2023-02-13,3260.87890625,3323.242465775513,3252.4514105633334,3323.242465775513,1087939
2023-02-14,3277.45361328125,3300.6292295966314,3272.677940293281,3282.0418256732332,1579818
2023-02-15,3296.696044921875,3301.705814786116,3240.044541293242,3265.1866636866666,1429449
2023-02-16,3331.717529296875,3347.5892704655134,3302.642617323599,3302.8298493229236,1618931
2023-02-17,3278.4365234375,3313.7851895077292,3267.9958830490264,3301.846236066791,1061369
2023-02-20,3265.467529296875,3297.960163206602,3253.9967706372267,3279.2323939663597,1296082
2023-02-21,3231.476806640625,3285.693610909123,3225.624378346941,3271.741513301172,1139541
2023-02-22,3185.172607421875,3227.7314224924316,3179.039216525038,3197.720122900045,1218430
2023-02-23,3196.64306640625,3232.7875248807222,3191.211967453162,3203.3850177984937,1441570
2023-02-24,3184.14208984375,3215.5111032218197,3167.1467307562352,3204.789501087826,977592
2023-02-27,3119.906005859375,3174.35690378243,3105.064157210188,3174.35690378243,1128022
2023-02-28,3102.114501953125,3176.229554747825,3089.9880888955427,3116.768889439309,4116217
2023-03-01,3170.330810546875,3173.4209386229004,3104.128182807588,3111.6192915443785,1669307
2023-03-02,3110.16748046875,3155.53545673824,3106.936985925189,3147.201690685522,1556538
2023-03-03,3129.55078125,3144.3926306440744,3119.203871056602,3140.6470765873214,1043190
2023-03-06,3157.36181640625,3188.356140172754,3145.3291321225875,3148.044567467067,1334132
2023-03-08,3174.7314453125,3179.975312301119,3118.969693616798,3150.0108806186586,1844590
2023-03-09,3124.58837890625,3169.6753983724298,3118.9700473286325,3169.6753983724298,1648500
2023-03-10,3119.10986328125,3124.9622909742875,3080.7179376149243,3102.1611412380307,1024404
2023-03-13,3073.1806640625,3155.442497871632,3063.863642777988,3120.983350054717,1901233
2023-03-14,3010.442138671875,3094.2020436159,3005.245136815661,3071.3542558398167,2670334
